CY037327 A/Washington/AF06/2007 2008/01/10 4 (HA) H1N1	2007
CY044333 A/Texas/AF01/2007 2008/01/07 4 (HA) H3N2	2007
AB435522 A/chicken/Laos/1/2008 2008// 4 (HA) H5N1	2008
AB436550 A/whooper swan/Hokkaido/1/2008 2008// 4 (HA) H5N1	2008
AB436736 A/whooper swan/Akita/1/2008 2008// 4 (HA) H5N1	2008
AB458239 A/whooper swan/Aomori/1/2008 2008// 4 (HA) H5N1	2008
AB458247 A/whooper swan/Aomori/2/2008 2008// 4 (HA) H5N1	2008
AB481212 A/duck/Mongolia/119/2008 2008// 4 (HA) H7N9	2008
AB485600 A/duck/Hokkaido/238/2008 2008// 4 (HA) H9N2	2008
AB501378 A/Thailand/332/2008 2008// 4 (HA) H1N1	2008
AB501380 A/Thailand/496/2008 2008// 4 (HA) H1N1	2008
AB501383 A/Thailand/56/2008 2008// 4 (HA) H1N1	2008
AB501384 A/Thailand/669/2008 2008// 4 (HA) H1N1	2008
AB501385 A/Thailand/778/2008 2008// 4 (HA) H1N1	2008
AB501386 A/Thailand/829/2008 2008// 4 (HA) H1N1	2008
AB501387 A/Thailand/839/2008 2008// 4 (HA) H1N1	2008
AB507264 A/chicken/Taiwan/A703-1/2008 2008// 4 (HA) H5N2	2008
AB513839 A/swine/Tochigi/1/2008 2008// 4 (HA) H1N2	2008
AB514929 A/swine/Tochigi/1/2008 2008// 4 (HA) H1N2	2008
AB514930 A/swine/Tochigi/1/2008 2008// 4 (HA) H1N2	2008
AB514936 A/swine/Ratchaburi/NIAH101942/2008 2008/01/ 4 (HA) H1N1	2008
AB514937 A/swine/Ratchaburi/NIAH101942/2008 2008/01/ 4 (HA) H1N1	2008
AB514938 A/swine/Ratchaburi/NIAH101942/2008 2008/01/ 4 (HA) H1N1	2008
AB516418 A/northern pintail/Aomori/385/2008 2008// 4 (HA) H5N3	2008
AB516420 A/northern pintail/Aomori/1192/2008 2008// 4 (HA) H5N9	2008
AB516422 A/northern pintail/Aomori/372/2008 2008// 4 (HA) H7N7	2008
AB516424 A/northern pintail/Miyagi/674/2008 2008// 4 (HA) H7N7	2008
AB517632 A/northern pintail/Aomori/1001/2008 2008// 4 (HA) H7N7	2008
AB517635 A/northern pintail/Akita/1367/2008 2008// 4 (HA) H7N7	2008
AB517637 A/northern pintail/Akita/1368/2008 2008// 4 (HA) H7N7	2008
AB517639 A/northern pintail/Akita/1369/2008 2008// 4 (HA) H7N7	2008
AB517641 A/northern pintail/Akita/1370/2008 2008// 4 (HA) H7N7	2008
AB517661 A/house crow/Hong Kong/7677/2008 2008// 4 (HA) H5N1	2008
AB537469 A/duck/Tsukuba/18/2008 2008// 4 (HA) H3N8	2008
