CY044335 A/Texas/AF01/2007 2008/01/07 6 (NA) H3N2	2007
AB435523 A/chicken/Laos/1/2008 2008// 6 (NA) H5N1	2008
AB436552 A/whooper swan/Hokkaido/1/2008 2008// 6 (NA) H5N1	2008
AB436735 A/whooper swan/Akita/1/2008 2008// 6 (NA) H5N1	2008
AB458241 A/whooper swan/Aomori/1/2008 2008// 6 (NA) H5N1	2008
AB458249 A/whooper swan/Aomori/2/2008 2008// 6 (NA) H5N1	2008
AB472060 A/duck/Tsukuba/922/2008 2008// 6 (NA) H7N7	2008
AB472061 A/duck/Chiba/13/2008 2008// 6 (NA) H7N7	2008
AB481213 A/duck/Mongolia/119/2008 2008// 6 (NA) H7N9	2008
AB485601 A/duck/Hokkaido/238/2008 2008// 6 (NA) H9N2	2008
AB501444 A/Thailand/309/2008 2008// 6 (NA) H1N1	2008
AB501447 A/Thailand/332/2008 2008// 6 (NA) H1N1	2008
AB501476 A/Thailand/469/2008 2008// 6 (NA) H1N1	2008
AB501477 A/Thailand/496/2008 2008// 6 (NA) H1N1	2008
AB501480 A/Thailand/530/2008 2008// 6 (NA) H1N1	2008
AB501481 A/Thailand/56/2008 2008// 6 (NA) H1N1	2008
AB501484 A/Thailand/778/2008 2008// 6 (NA) H1N1	2008
AB501485 A/Thailand/829/2008 2008// 6 (NA) H1N1	2008
AB501486 A/Thailand/839/2008 2008// 6 (NA) H1N1	2008
AB501487 A/Thailand/515/2008 2008// 6 (NA) H3N2	2008
AB501488 A/Thailand/545/2008 2008// 6 (NA) H3N2	2008
AB501490 A/Thailand/308/2008 2008// 6 (NA) H3N2	2008
AB501491 A/Thailand/447/2008 2008// 6 (NA) H3N2	2008
AB501493 A/Thailand/322/2008 2008// 6 (NA) H3N2	2008
AB501497 A/Thailand/315/2008 2008// 6 (NA) H3N2	2008
AB501498 A/Thailand/536/2008 2008// 6 (NA) H3N2	2008
AB501508 A/Thailand/764/2008 2008// 6 (NA) H3N2	2008
AB507266 A/chicken/Taiwan/A703-1/2008 2008// 6 (NA) H5N2	2008
AB513840 A/swine/Tochigi/1/2008 2008// 6 (NA) H1N2	2008
AB514932 A/swine/Tochigi/1/2008 2008// 6 (NA) H1N2	2008
AB514941 A/swine/Ratchaburi/NIAH101942/2008 2008/01/ 6 (NA) H1N1	2008
AB516419 A/northern pintail/Aomori/385/2008 2008// 6 (NA) H5N3	2008
AB516421 A/northern pintail/Aomori/1192/2008 2008// 6 (NA) H5N9	2008
AB516423 A/northern pintail/Aomori/372/2008 2008// 6 (NA) H7N7	2008
AB517631 A/northern pintail/Miyagi/674/2008 2008// 6 (NA) H7N7	2008
AB517633 A/northern pintail/Aomori/1001/2008 2008// 6 (NA) H7N7	2008
AB517634 A/northern pintail/Akita/1366/2008 2008// 6 (NA) H7N7	2008
AB517636 A/northern pintail/Akita/1367/2008 2008// 6 (NA) H7N7	2008
AB517638 A/northern pintail/Akita/1368/2008 2008// 6 (NA) H7N7	2008
AB517640 A/northern pintail/Akita/1369/2008 2008// 6 (NA) H7N7	2008
AB517642 A/northern pintail/Akita/1370/2008 2008// 6 (NA) H7N7	2008
AB517662 A/house crow/Hong Kong/7677/2008 2008// 6 (NA) H5N1	2008
AB521083 A/Yamagata/1/2008 2008/01/07 6 (NA) H1N1	2008
