pos	frac.missing
1	0.989010989010989
2	0.989010989010989
3	0.989010989010989
4	0.989010989010989
5	0.989010989010989
6	0.989010989010989
7	0.989010989010989
8	0.989010989010989
9	0.989010989010989
10	0.989010989010989
11	0.989010989010989
12	0.989010989010989
13	0.989010989010989
14	0.989010989010989
15	0.989010989010989
16	0.989010989010989
17	0.989010989010989
18	0.989010989010989
19	0.989010989010989
20	0.989010989010989
21	0.989010989010989
22	0.989010989010989
23	0.989010989010989
24	0.989010989010989
25	0.989010989010989
26	0.989010989010989
27	0.989010989010989
28	0.989010989010989
29	0.989010989010989
30	0.989010989010989
31	0.989010989010989
32	0.989010989010989
33	0.989010989010989
34	0.989010989010989
35	0.989010989010989
36	0.989010989010989
37	0.989010989010989
38	0.8241758241758241
39	0.5714285714285714
40	0.3956043956043956
41	0.38461538461538464
42	0.3516483516483517
43	0.31868131868131866
44	0.27472527472527475
45	0.27472527472527475
46	0.26373626373626374
47	0.26373626373626374
48	0.26373626373626374
49	0.27472527472527475
50	0.26373626373626374
51	0.26373626373626374
52	0.26373626373626374
53	0.26373626373626374
54	0.26373626373626374
55	0.26373626373626374
56	0.26373626373626374
57	0.26373626373626374
58	0.25274725274725274
59	0.23076923076923078
60	0.23076923076923078
61	0.23076923076923078
62	0.23076923076923078
63	0.23076923076923078
64	0.23076923076923078
65	0.23076923076923078
66	0.23076923076923078
67	0.23076923076923078
68	0.23076923076923078
69	0.23076923076923078
70	0.23076923076923078
71	0.23076923076923078
72	0.23076923076923078
73	0.23076923076923078
74	0.23076923076923078
75	0.23076923076923078
76	0.23076923076923078
77	0.23076923076923078
78	0.23076923076923078
79	0.23076923076923078
80	0.23076923076923078
81	0.23076923076923078
82	0.23076923076923078
83	0.23076923076923078
84	0.23076923076923078
85	0.23076923076923078
86	0.23076923076923078
87	0.23076923076923078
88	0.23076923076923078
89	0.23076923076923078
90	0.23076923076923078
91	0.23076923076923078
92	0.23076923076923078
93	0.23076923076923078
94	0.23076923076923078
95	0.23076923076923078
96	0.23076923076923078
97	0.23076923076923078
98	0.23076923076923078
99	0.23076923076923078
100	0.23076923076923078
101	0.23076923076923078
102	0.23076923076923078
103	0.23076923076923078
104	0.23076923076923078
105	0.23076923076923078
106	0.23076923076923078
107	0.23076923076923078
108	0.23076923076923078
109	0.23076923076923078
110	0.23076923076923078
111	0.23076923076923078
112	0.23076923076923078
113	0.23076923076923078
114	0.23076923076923078
115	0.23076923076923078
116	0.23076923076923078
117	0.23076923076923078
118	0.23076923076923078
119	0.23076923076923078
120	0.23076923076923078
121	0.23076923076923078
122	0.23076923076923078
123	0.23076923076923078
124	0.23076923076923078
125	0.23076923076923078
126	0.23076923076923078
127	0.23076923076923078
128	0.23076923076923078
129	0.23076923076923078
130	0.23076923076923078
131	0.23076923076923078
132	0.23076923076923078
133	0.23076923076923078
134	0.23076923076923078
135	0.23076923076923078
136	0.23076923076923078
137	0.23076923076923078
138	0.23076923076923078
139	0.23076923076923078
140	0.23076923076923078
141	0.23076923076923078
142	0.23076923076923078
143	0.23076923076923078
144	0.23076923076923078
145	0.23076923076923078
146	0.23076923076923078
147	0.23076923076923078
148	0.23076923076923078
149	0.23076923076923078
150	0.23076923076923078
151	0.23076923076923078
152	0.23076923076923078
153	0.23076923076923078
154	0.23076923076923078
155	0.23076923076923078
156	0.23076923076923078
157	0.23076923076923078
158	0.23076923076923078
159	0.23076923076923078
160	0.23076923076923078
161	0.23076923076923078
162	0.23076923076923078
163	0.23076923076923078
164	0.23076923076923078
165	0.23076923076923078
166	0.23076923076923078
167	0.23076923076923078
168	0.23076923076923078
169	0.23076923076923078
170	0.23076923076923078
171	0.23076923076923078
172	0.23076923076923078
173	0.23076923076923078
174	0.23076923076923078
175	0.23076923076923078
176	0.23076923076923078
177	0.23076923076923078
178	0.23076923076923078
179	0.23076923076923078
180	0.23076923076923078
181	0.23076923076923078
182	0.23076923076923078
183	0.23076923076923078
184	0.23076923076923078
185	0.23076923076923078
186	0.23076923076923078
187	0.23076923076923078
188	0.23076923076923078
189	0.23076923076923078
190	0.23076923076923078
191	0.23076923076923078
192	0.23076923076923078
193	0.23076923076923078
194	0.23076923076923078
195	0.23076923076923078
196	0.23076923076923078
197	0.23076923076923078
198	0.23076923076923078
199	0.23076923076923078
200	0.23076923076923078
201	0.23076923076923078
202	0.23076923076923078
203	0.23076923076923078
204	0.23076923076923078
205	0.23076923076923078
206	0.23076923076923078
207	0.23076923076923078
208	0.23076923076923078
209	0.23076923076923078
210	0.23076923076923078
211	0.23076923076923078
212	0.23076923076923078
213	0.23076923076923078
214	0.23076923076923078
215	0.23076923076923078
216	0.23076923076923078
217	0.23076923076923078
218	0.23076923076923078
219	0.23076923076923078
220	0.23076923076923078
221	0.23076923076923078
222	0.23076923076923078
223	0.23076923076923078
224	0.23076923076923078
225	0.23076923076923078
226	0.23076923076923078
227	0.23076923076923078
228	0.23076923076923078
229	0.23076923076923078
230	0.23076923076923078
